Idioma	Titolo	Anno	Genere	Numero Puntata	Titolo della puntata	Link	Info	Descrizione	Locandine	Altre info
Italiano	Io ti cercherò	2020	Drammatico/crime	Episodio 5	Fragile	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/teche_root/YT_ITALIA_TECHE_HD/13701200_,1200,1800,2400,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSMEUENCL3ONkWDzt%2fLQEppnZLIuKYmPizGRtHlMQvP4P5hT+DanvV+c08KsL1DvNviwaL+SMQ%3d%3d&hdntl=exp=1620238067~acl=%2f*~data=hdntl~hmac=7af5be2c9e6259ab901224278ea603a51f04b21f707f7cecaad4b6f6045a8953	Stagione1	Valerio, introducendosi negli uffici della PGS, società di vigilanza privata proprietaria del mezzo che ha scaricato il corpo di Ettore sul lungotevere, identifica quelli che potrebbero essere gli esecutori materiali dell'omicidio. Vengono intanto arrestati dalla polizia due presunti colpevoli, cittadini cinesi con precedenti per contraffazione di merci. Ma Valerio non è affatto convinto: si tratta dell'ennesimo dEpistaggio.	https://moviEplayer.net-cdn.it/t/images/2020/09/18/io-ti-cerchero-poster_jpg_400x0_crop_q85.jpg	
Italiano	Io ti cercherò	2020	Drammatico/crime	Episodio 6	Dhaval	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/teche_root/YT_ITALIA_TECHE_HD/13701196_,1200,1800,2400,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSMEUENCL42NkWB+gyPFlr8QpmGDcOOUsltKuqqBmuxmdJwL0zFXjtqcRKwRKr%2f2ciDuhTJX4A%3d%3d&hdntl=exp=1620238093~acl=%2f*~data=hdntl~hmac=e861d839ef6c02b7135815aedbf1029804dad9fed4d6c794dfb81065b4267272	Stagione1	Valerio e Sara scoprono cosa è successo il giorno dell'incidente di Ettore: il ragazzo era diretto in un albergo di Rieti per aiutare il senegalese Moussa e la sua famiglia, assegnatari di una casa popolare nella periferia di Roma, a Ostia, ma sfrattati con prEpotenza dalla malavita locale.	https://moviEplayer.net-cdn.it/t/images/2020/09/18/io-ti-cerchero-poster_jpg_400x0_crop_q85.jpg	
Italiano	Io ti cercherò	2020	Drammatico/crime	Episodio 7	Due padri	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/teche_root/YT_ITALIA_TECHE_HD/13348310_,1200,1800,2400,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSMEUENCL6aNkWDgp7SMLe+MRCrNjKaVG2clfe8oDIGg6YzC6ym7SLICKizkgvm3ZB4sbKyOeA%3d%3d&hdntl=exp=1620238118~acl=%2f*~data=hdntl~hmac=4fb93b7cb00cdc057c8941562af34a2086c33d97870b814bf8256d2ce5d5cea1	Stagione1	Valerio studia i movimenti del capo piazza di Ostia e decide di rapinarlo per costringerlo a incontrare i suoi superiori. Grazie a un gps rimediato da Sara ne segue le tracce fino all'Eur, dove l'uomo incontra due loschi figuri a bordo di una berlina scura di cui Valerio fotografa la targa.	https://moviEplayer.net-cdn.it/t/images/2020/09/18/io-ti-cerchero-poster_jpg_400x0_crop_q85.jpg	
Italiano	Io ti cercherò	2020	Drammatico/crime	Episodio 8	Le divise	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/teche_root/YT_ITALIA_TECHE_HD/13348307_,1200,1800,2400,.mp4.csmil/index_2_av.m3u8?null=0&id=AgBdKSMEUENCL7uNkWAzZjS+bbJW0R32Y6W8XUucVAIaBWlFC1QBirOLpSYMLNaN+RSgxqUO+T8rlw%3d%3d&hdntl=exp=1620238139~acl=%2f*~data=hdntl~hmac=72ca1d9425a05b03af302d69562861b93e7e6ea8128a5a3d77e8f760a42d9010	Stagione1	Valerio scopre che suo fratello Gianni sa più di quanto non voglia far credere ed è probabilmente coinvolto nella morte del nipote. Pedinandolo scopre l'esistenza di una società immobiliare collegata a molte altre società estere: una di queste si chiama "Difrinae Ltd", con sede a Londra, dove Gianni ha comprato una casa al figlio.	https://moviEplayer.net-cdn.it/t/images/2020/09/18/io-ti-cerchero-poster_jpg_400x0_crop_q85.jpg	
Italiano	Io tra 20 anni	2015	Commedia/sentimentale	Episodio 1	Ogni Maledetto San Valentino	https://streamcdnr1-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Rai/Ray/Ray_EP_Generico/3546953_,250,400,700,1200,.mp4.csmil/chunklist-f4-v1-a1.m3u8	Stagione 1	A S. Valentino bisognerebbe celebrare l'amore, e invece…	http://vodkey.it/wp-content/uploads/2015/02/io-tra-20-anni-150x214.jpg	
Italiano	Io tra 20 anni	2015	Commedia/sentimentale	Episodio 2	Tecniche di corteggiamento	https://streamcdnr17-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Rai/Ray/Ray_EP_Generico/3577876_,250,400,700,1200,.mp4.csmil/chunklist-f4-v1-a1.m3u8	Stagione 1	Un gigantesco orso di peluche può essere una buona idea per corteggiare la ragazza che ti piace?	http://vodkey.it/wp-content/uploads/2015/02/io-tra-20-anni-150x214.jpg	
Italiano	Io tra 20 anni	2015	Commedia/sentimentale	Episodio 3	Ti fidi di me?	https://streamcdnr1-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Rai/Ray/Ray_EP_Generico/3605994_,250,400,700,1200,.mp4.csmil/chunklist-f4-v1-a1.m3u8	Stagione 1	Non vuoi avere appuntamenti…e se ti costringessero?	http://vodkey.it/wp-content/uploads/2015/02/io-tra-20-anni-150x214.jpg	
Italiano	Io tra 20 anni	2015	Commedia/sentimentale	Episodio 4	Per gioco o per amore	https://streamcdng10-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Rai/Ray/Ray_EP_Generico/3629074_,250,400,700,1200,1800,2400,.mp4.csmil/chunklist-f5-v1-a1.m3u8	Stagione 1	Pioggia improvvisa e giochi da tavolo. Serve una svolta alla serata.	http://vodkey.it/wp-content/uploads/2015/02/io-tra-20-anni-150x214.jpg	
Italiano	Io tra 20 anni	2015	Commedia/sentimentale	Episodio 5	Il teorema dell'uovo	https://streamcdnm21-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Rai/Ray/Ray_EP_Generico/3759751_,250,400,700,1200,1800,2400,.mp4.csmil/chunklist-f5-v1-a1.m3u8	Stagione 1	Prendersi cura di qualcuno non è così facile come può sembrare.	http://vodkey.it/wp-content/uploads/2015/02/io-tra-20-anni-150x214.jpg	
Italiano	Io tra 20 anni	2015	Commedia/sentimentale	Episodio 6	Monogami seriali	https://streamcdnm20-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Rai/Ray/Ray_EP_Generico/3759813_,250,400,700,1200,1800,2400,.mp4.csmil/chunklist-f5-v1-a1.m3u8	Stagione 1	Monogamia e felicità, un connubio destinato a durare in eterno. Forse.	http://vodkey.it/wp-content/uploads/2015/02/io-tra-20-anni-150x214.jpg	
Italiano	Io tra 20 anni	2015	Commedia/sentimentale	Episodio 7	La regola dell'amico	https://streamcdnb4-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Rai/Ray/Ray_EP_Generico/3716620_,250,400,700,1200,1800,2400,.mp4.csmil/chunklist-f6-v1-a1.m3u8	Stagione 1	L'amicizia è un territorio inesplorato, fatto di false piste e molte certezze.	http://vodkey.it/wp-content/uploads/2015/02/io-tra-20-anni-150x214.jpg	
Italiano	Italian Restaurant	1994	Sceneggiati	Episodio 1	Chi trova un amico perde un tesoro	https://streamcdnr9-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7158300_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Chi trova un amico perde un tesoro Giulio, da quindici anni in America, ha ricevuto 25.000 dollari di liquidazione e può finalmente tornare in Italia. Il suo amico Vito Mancuso riesce a farsi prestare tutti i soldi e a partire col suo biglietto; gli lascia un ristorante, mal avviato e vittima della forte concorrenza, e metà dell'appartamento sovrastante. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/11/05/1572946967722_1536x2048loghi.jpg	
Italiano	Italian Restaurant	1994	Sceneggiati	Episodio 2	Nuova gestione	https://streamcdnb3-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7158550_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Nuova gestione Giulio si rimbocca le maniche per tentare di risollevare le sorti del ristorante, aggravate anche dai numerosi creditori che battono cassa. Giulio cerca di ottenere un prestito e si rivolge dapprima a Connie, sua coinquilina e figlia di Vito Mancuso, alla quale chiede 500 dollari, poi al direttore di una banca, che cercherà di convincere prendendolo per la gola. Degli agenti pubblicitari chiedono di girare uno spot nel ristorante di Giulio, affittandolo con una somma che promette un po' di respiro. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/11/05/1572946967722_1536x2048loghi.jpg	
Italiano	Italian Restaurant	1994	Sceneggiati	Episodio 3	Figlio, figlio... Mio?	https://streamcdnb3-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7158631_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Figlio, figlio... Mio? La convivenza fra Giulio e Connie prosegue e i due iniziano a provare una reciproca simpatia. Nel frattempo, Giulio cerca di rinnovare il locale ed introduce un tapis roulant sul quale i piatti usciranno dalla cucina. Riceve poi una lettera da parte di un ragazzo che si firma Bob e dice di essere suo figlio. Bob va a trovarlo, ma al ristorante arriva anche un'altra visita, meno gradita, di dei malavitosi: gli scagnozzi di Carmine Caburro. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/11/05/1572946967722_1536x2048loghi.jpg	
Italiano	Italian Restaurant	1994	Sceneggiati	Episodio 4	Il posto dell'uomo è in cucina	https://streamcdnb4-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7158730_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	Il posto dell'uomo è in cucina JAck, l'ex marito di Connie torna a trovare lei e la figlia: Giulio si vede arrivare un uomo al ristorante ed è convinto si tratti di Jack, ma in realtà è un famoso critico gastronomico. Nel frattempo, Giulio ha deciso di tenere con sé Bob nonostante non sia suo figlio: il patrigno del ragazzo, un uomo unicamente interessato a farlo lavorare, arriva al ristorante e cerca di portarlo via. Jack confessa poi a Giulio che sta per risposarsi. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/11/05/1572946967722_1536x2048loghi.jpg	
Italiano	Italian Restaurant	1994	Sceneggiati	Episodio 5	I cinesi non muoiono mai	https://streamcdng19-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7157999_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	I cinesi non muoiono mai Al ristorante staccano la luce e la linea telefonica per le troppe bollette non pagate. Giulio scambia due chiacchiere con un vecchio e misterioso cinese, che diventa suo amico, salvo poi sparire inspiegabilmente. Un produttore di Broadway prenota un tavolo al ristorante e Loredana vuol cantare una canzone nel locale per farsi notare da lui. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/11/05/1572946967722_1536x2048loghi.jpg	
Italiano	Italian Restaurant	1994	Sceneggiati	Episodio 6	Al cuore non si comanda	https://streamcdng14-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7158587_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Al cuore non si comanda Connie deve partire per Los Angeles e lascia Giulio e Angie a New York insieme. Il locale che ospita il ristorante viene messo in vendita, ma Giulio non riesce ad ottenere un prestito per acquistarlo. Il boss Carmine torna a trovare Giulio e gli offre il proprio aiuto, ma Giulio coraggiosamente lo rifiuta; Angie informa Connie del problema finanziario di Giulio e la donna trova il modo di aiutarlo. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/11/05/1572946967722_1536x2048loghi.jpg	
Italiano	Italian Restaurant	1994	Sceneggiati	Episodio 7	Messaggero d'amore	https://streamcdnr9-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7158102_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Messaggero d'amore I ristoratori cinesi che lavorano accanto al locale di Giulio cadono vittime di un equivoco e sono convinti che lui si sia innamorato della giovane nipote: per questa ragione, Connie è terribilmente in collera con Giulio. Una volta chiarito l'errore, Giulio riesce a invitare Connie a cena e a far pace con lei. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/11/05/1572946967722_1536x2048loghi.jpg	
Italiano	Italian Restaurant	1994	Sceneggiati	Episodio 8	Natale con i tuoi	https://streamcdng13-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7158695_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Natale con i tuoi Giulio riceve la visita dell'Ufficio Immigrazione che gli comunica che il suo permesso di soggiorno è..	https://www.raiplay.it/cropgd/300x400/dl/img/2019/11/05/1572946967722_1536x2048loghi.jpg	
Italiano	Jazz band	1978	Sceneggiati	Episodio 1	Jazz band: S1E1	https://streamcdng17-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/6296675_,1200,1800,.mp4.csmil/chunklist-f2-v1-a1.m3u8	minisearie	Vittorio, Luigi, Giuseppe e Giancarlo, quattro giovani aspiranti musicisti, sognano tra le fotografie ed i libri sui loro idoli di raggiungere il successo. Grazie al riscontro ottenuto tramite la messa in onda alla radio di un loro concerto, nonché al supporto di una famosa band americana che li nomina durante una performance a Bologna, il nome della Criminal Jazz Band inizia a riecheggiare. Ai quattro musicisti del gruppo originario si aggiungono il percussionista Carlo, il trombonista Giuliano e il contrabbassista Maurizio.	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/11/07/1573127120117_2048x1152logo.JPG	
Italiano	Jazz band	1978	Sceneggiati	Episodio 2	Jazz band: S1E2	https://streamcdng35-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/6295025_,250,700,.mp4.csmil/chunklist-f2-v1-a1.m3u8	minisearie	La tragica morte di Sam, amico dei sette membri della Criminal Jazz Band arruolatosi nell'aeronautica, sconvolge di dolore le vite dei ragazzi, che si uniscono ancora di più per affrontarlo. Giuliano organizza un concerto del gruppo in un teatrino parrocchiale alla presenza di Cicci Foresti, un ragazzo facoltoso che potrebbe aiutare la band a decollare. Al termine dell'esibizione, Foresti invita Giuseppe a unirsi al suo gruppo di amici per andare a una festa; il giovane musicista si trova spaesato in quell'ambiente di rampolli borghesi ma qui ha l'occasione di conoscere un complesso di affermati musicisti jazz con i quali avrebbe la possibilità di suonare. Giuseppe tuttavia non se la sente di abbandonare i suoi vecchi amici e rifiuta l'offerta. 	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/11/07/1573127120117_2048x1152logo.JPG	
Italiano	Jazz band	1978	Sceneggiati	Episodio 3	Jazz band: S1E3	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/6294936_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	La Criminal Jazz Band si scontra contro gli acerrimi rivali della Magistratus Band, il gruppo jazz più famoso...	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/11/07/1573127120117_2048x1152logo.JPG	
Italiano	Joe Petrosino - Lo sceneggiato	1972	Sceneggiati	Episodio 1	Joe Petrosino: S1E1	https://streamcdng1-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8695351_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	All'inizio del secolo Joe Petrosino, sergente della polizia di New York, è in lotta contro l'organizzazione criminale "Mano nera", legata alla mafia siciliana. Mentre è sulle tracce del cadavere di un uomo assassinato, Petrosino si imbatte nella banda di Joe Morello: il sergente conosce così i membri della mafia di New York, sui quali indaga senza successo fra omertà e inquinamento di prove. I componenti della banda vengono rimessi in libertà, tutti eccetto Morello, accusato di spaccio di moneta falsa. Il comandante della polizia di New York decide di formare una squadra di agenti di origine italiana per porre fine alle violente contro gli emigrati italiani, col proposito di creare in Sicilia una rete di informatori evitando l'ingresso dei pregiudicati negli Stati Uniti.	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571151674394_1536x2048logo.jpg	
Italiano	Joe Petrosino - Lo sceneggiato	1972	Sceneggiati	Episodio 2	Joe Petrosino: S1E2	https://streamcdng28-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8698895_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	Il progetto ideato da Petrosino e dal comandante della polizia di creare una rete di informatori in Sicilia si scontra contro numerosi ostacoli. Nonostante le difficoltà Petrosino riesce ad arrestare alcuni malfattori, grazie anche all'aiuto di una prostituta decisa a testimoniare contro il suo sfruttatore, Enrico Alfano. Intanto in casa del poliziotto continuano a giungere lettere minatorie che allarmano la giovane moglie Adelina Saulino. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571151674394_1536x2048logo.jpg	
Italiano	Joe Petrosino - Lo sceneggiato	1972	Sceneggiati	Episodio 3	Joe Petrosino: S1E3	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8695209_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Bingham invia Petrosino in Italia sotto falso nome, ma il capo della polizia rivela la missione durante una conferenza stampa. Petrosino si accorge di essere pedinato da una spia e legge addirittura sui giornali la notizia del suo arrivo. Dopo aver incontrato Peano, capo gabinetto del Presidente del Consiglio Giolitti, il sergente si rende conto della complessità e dell'efferatezza del fenomeno mafioso. A Palermo, dopo una visita al console Bishop, Petrosino incontra Paolo Palazzotto, sfruttatore implicato nella morte di Maria Carillo che Petrosino aveva fatto espellere dagli USA. Arrivano in Sicilia anche altri due componenti della banda Morello. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571151674394_1536x2048logo.jpg	
Italiano	Joe Petrosino - Lo sceneggiato	1972	Sceneggiati	Episodio 4	Joe Petrosino: S1E4	https://streamcdng25-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8694996_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Joe Petrosino viene ucciso a Palermo e i sospetti ricadono su Paolo Palazzotto, espulso dagli Stati Uniti da Petrosino, Carlo Costantino e Antonio Passananti, membri della banda Morello che Petrosino aveva cercato di incastrare, e Vito Cascio Ferro, che il sergente aveva arrestato a New York e costretto a rientrare in Sicilia. Proprio Cascio Ferro, divenuto influente, nei giorni in cui Petrosino è a Palermo è ospite dell'onorevole De Michele, eletto deputato grazie a lui. Il questore Ceola e il Commissario Poli ricostruiscono i tragici avvenimenti. Intanto in America, nel corso di una conferenza stampa, la polizia americana viene accusata di aver condannato a morte Petrosino facendolo partire per la Sicilia. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571151674394_1536x2048logo.jpg	
Italiano	Joe Petrosino - Lo sceneggiato	1972	Sceneggiati	Episodio 5	Joe Petrosino: S1E5	https://streamcdng17-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8694926_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Ceola riesce a venire a capo delle indagini: gli esecutori del delitto Petrosino soono Costantino e Passananti, con....	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571151674394_1536x2048logo.jpg	
